"SK_ID_PREV","SK_ID_CURR","NAME_CONTRACT_TYPE","AMT_ANNUITY","AMT_APPLICATION","AMT_CREDIT","AMT_DOWN_PAYMENT","AMT_GOODS_PRICE","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","FLAG_LAST_APPL_PER_CONTRACT","NFLAG_LAST_APPL_IN_DAY","RATE_DOWN_PAYMENT","RATE_INTEREST_PRIMARY","RATE_INTEREST_PRIVILEGED","NAME_CASH_LOAN_PURPOSE","NAME_CONTRACT_STATUS","DAYS_DECISION","NAME_PAYMENT_TYPE","CODE_REJECT_REASON","NAME_TYPE_SUITE","NAME_CLIENT_TYPE","NAME_GOODS_CATEGORY","NAME_PORTFOLIO","NAME_PRODUCT_TYPE","CHANNEL_TYPE","SELLERPLACE_AREA","NAME_SELLER_INDUSTRY","CNT_PAYMENT","NAME_YIELD_GROUP","PRODUCT_COMBINATION","DAYS_FIRST_DRAWING","DAYS_FIRST_DUE","DAYS_LAST_DUE_1ST_VERSION","DAYS_LAST_DUE","DAYS_TERMINATION","NFLAG_INSURED_ON_APPROVAL"
2634345,100221,"Cash loans",NA,0,0,NA,NA,"MONDAY",5,"Y",1,NA,NA,NA,"XNA","Canceled",-43,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1479156,100180,"Cash loans",NA,0,0,NA,NA,"FRIDAY",12,"Y",1,NA,NA,NA,"XNA","Canceled",-140,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1242471,100913,"Cash loans",36083.205,9e+05,1004544,NA,9e+05,"SUNDAY",15,"Y",1,NA,NA,NA,"XNA","Approved",-942,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",48,"low_normal","Cash X-Sell: low",365243,-912,498,-552,-543,1
2800013,100493,"Cash loans",NA,0,0,NA,NA,"THURSDAY",13,"Y",1,NA,NA,NA,"XNA","Canceled",-140,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2129796,100086,"Cash loans",NA,0,0,NA,NA,"MONDAY",11,"Y",1,NA,NA,NA,"XNA","Canceled",-73,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1308813,100478,"Revolving loans",4500,90000,90000,NA,90000,"MONDAY",16,"Y",1,NA,NA,NA,"XAP","Approved",-403,"XNA","XAP","Unaccompanied","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",NA,NA,NA,NA,NA,NA
2065128,100598,"Consumer loans",NA,60705,60705,0,60705,"MONDAY",9,"Y",1,0,NA,NA,"XAP","Unused offer",-958,"Cash through the bank","CLIENT","","Repeater","Mobile","XNA","XNA","Country-wide",50,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
2374399,100191,"Consumer loans",4752.54,25150.5,16681.5,9000,25150.5,"SATURDAY",16,"Y",1,0.381668445449767,NA,NA,"XAP","Approved",-2817,"Cash through the bank","XAP","Unaccompanied","New","Mobile","POS","XNA","Country-wide",22,"Connectivity",4,"low_normal","POS mobile with interest",365243,-2780,-2690,-2690,-2592,1
2809935,100507,"Consumer loans",NA,121455,121455,0,121455,"SUNDAY",7,"Y",1,0,NA,NA,"XAP","Unused offer",-263,"Cash through the bank","CLIENT","","Repeater","Computers","XNA","XNA","Country-wide",30,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
2513555,100802,"Cash loans",11322.045,229500,315729,NA,229500,"TUESDAY",9,"Y",1,NA,NA,NA,"XNA","Approved",-643,"XNA","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",42,"low_normal","Cash X-Sell: low",365243,-613,617,-253,-246,1
2820436,100349,"Consumer loans",6581.61,59436,66757.5,0,59436,"THURSDAY",13,"Y",1,0,NA,NA,"XAP","Approved",-669,"Cash through the bank","XAP","","New","Mobile","POS","XNA","Country-wide",30,"Connectivity",14,"high","POS mobile with interest",365243,-634,-244,-244,-239,0
2336533,100350,"Cash loans",23153.985,450000,512370,NA,450000,"TUESDAY",13,"Y",1,NA,NA,NA,"XNA","Refused",-538,"Cash through the bank","HC","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"middle","Cash X-Sell: middle",NA,NA,NA,NA,NA,NA
2624545,100551,"Cash loans",NA,0,0,NA,NA,"SATURDAY",17,"Y",1,NA,NA,NA,"XNA","Refused",-376,"XNA","HC","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2639682,100042,"Cash loans",19148.985,225000,247275,0,225000,"FRIDAY",14,"Y",1,0,NA,NA,"Everyday expenses","Approved",-1932,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",18,"middle","Cash Street: middle",NA,NA,NA,NA,NA,NA
1748426,100784,"Cash loans",19117.755,157500,167895,0,157500,"FRIDAY",10,"Y",1,0,NA,NA,"XNA","Approved",-1928,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"high","Cash X-Sell: high",365243,-1898,-1568,-1568,-1562,1
1315955,100784,"Cash loans",8064,67500,71955,0,67500,"THURSDAY",15,"Y",1,0,NA,NA,"XNA","Approved",-2328,"Cash through the bank","XAP","Unaccompanied","New","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",12,"high","Cash Street: high",365243,-2298,-1968,-1968,-1961,1
1635434,100623,"Revolving loans",40500,0,810000,NA,NA,"TUESDAY",14,"Y",1,NA,NA,NA,"XAP","Approved",-773,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-731,-708,365243,365243,365243,0
1959267,100752,"Revolving loans",10125,202500,202500,NA,202500,"TUESDAY",6,"Y",1,NA,NA,NA,"XAP","Approved",-423,"XNA","XAP","Spouse, partner","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-417,-377,365243,365243,365243,0
1246857,100432,"Cash loans",NA,0,0,NA,NA,"SATURDAY",16,"Y",1,NA,NA,NA,"XNA","Canceled",-460,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1411833,100406,"Consumer loans",11031.615,93807,103711.5,0,93807,"SATURDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-1231,"Cash through the bank","XAP","Unaccompanied","New","Consumer Electronics","POS","XNA","Country-wide",960,"Consumer electronics",12,"middle","POS household with interest",365243,-1198,-868,-868,-859,0
2102906,100184,"Consumer loans",8654.535,163971,192109.5,0,163971,"FRIDAY",13,"Y",1,0,NA,NA,"XAP","Approved",-685,"Cash through the bank","XAP","","Refreshed","Consumer Electronics","POS","XNA","Country-wide",1500,"Consumer electronics",24,"low_action","POS household without interest",365243,-654,36,365243,365243,0
1418432,100190,"Cash loans",11061,90000,90000,0,90000,"SATURDAY",9,"Y",1,0,NA,NA,"XNA","Approved",-2694,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Country-wide",-1,"Consumer electronics",10,"middle","Cash Street: middle",365243,-2664,-2394,-2394,-2392,0
2335082,100688,"Revolving loans",13500,270000,270000,NA,270000,"MONDAY",6,"Y",1,NA,NA,NA,"XAP","Approved",-189,"XNA","XAP","Unaccompanied","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-172,-141,365243,365243,365243,0
1311785,100261,"Cash loans",11020.95,144000,163008,0,144000,"SUNDAY",9,"Y",1,0,NA,NA,"XNA","Approved",-2554,"Cash through the bank","XAP","Family","Repeater","XNA","Cash","x-sell","Credit and cash offices",0,"XNA",24,"high","Cash Street: high",365243,-2524,-1834,-1864,-1861,1
1690355,100067,"Consumer loans",7893.225,68346,68346,0,68346,"SUNDAY",11,"Y",1,0,NA,NA,"XAP","Approved",-128,"Cash through the bank","XAP","Family","Repeater","Computers","POS","XNA","Country-wide",15,"Connectivity",10,"low_normal","POS mobile without interest",365243,-98,172,365243,365243,0
2180764,100608,"Cash loans",33512.085,454500,481495.5,NA,454500,"MONDAY",13,"Y",1,NA,NA,NA,"XNA","Approved",-485,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",18,"low_normal","Cash X-Sell: low",365243,-455,55,-155,-150,1
1588331,100958,"Cash loans",NA,0,0,NA,NA,"THURSDAY",13,"Y",1,NA,NA,NA,"XNA","Canceled",-259,"XNA","XAP","","Repeater","XNA","XNA","XNA","Contact center",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1455123,100538,"Consumer loans",11809.845,89995.5,97915.5,0,89995.5,"THURSDAY",15,"Y",1,0,NA,NA,"XAP","Approved",-1240,"Cash through the bank","XAP","Family","New","Audio/Video","POS","XNA","Country-wide",939,"Consumer electronics",10,"middle","POS household with interest",365243,-1209,-939,-939,-936,0
1916650,100707,"Cash loans",23703.93,315000,340573.5,NA,315000,"WEDNESDAY",14,"Y",1,NA,NA,NA,"XNA","Approved",-440,"Cash through the bank","XAP","","Refreshed","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",18,"low_normal","Cash X-Sell: low",365243,-410,100,-20,-9,1
2110387,100290,"Cash loans",22999.275,405000,490536,NA,405000,"TUESDAY",14,"Y",1,NA,NA,NA,"XNA","Refused",-65,"Cash through the bank","HC","Unaccompanied","Repeater","XNA","Cash","x-sell","AP+ (Cash loan)",8,"XNA",48,"middle","Cash X-Sell: middle",NA,NA,NA,NA,NA,NA
2404262,100466,"Consumer loans",5014.305,28305,24984,4500,28305,"THURSDAY",16,"Y",1,0.166222666222666,NA,NA,"XAP","Approved",-2888,"Cash through the bank","XAP","Children","Repeater","Mobile","POS","XNA","Country-wide",40,"Connectivity",6,"low_normal","POS mobile with interest",365243,-2857,-2707,-2707,-2703,1
1615572,100816,"Cash loans",NA,0,0,NA,NA,"THURSDAY",11,"Y",1,NA,NA,NA,"XNA","Canceled",-26,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1867134,100170,"Cash loans",7229.61,54000,65497.5,NA,54000,"TUESDAY",10,"Y",1,NA,NA,NA,"XNA","Refused",-861,"Cash through the bank","SCO","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"high","Cash X-Sell: high",NA,NA,NA,NA,NA,NA
2691712,100406,"Consumer loans",NA,158310,158310,0,158310,"FRIDAY",11,"Y",1,0,NA,NA,"XAP","Refused",-1204,"Cash through the bank","LIMIT","","Repeater","Photo / Cinema Equipment","XNA","XNA","Country-wide",50,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
1433717,100185,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",7,"Y",1,NA,NA,NA,"XNA","Canceled",-171,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1260276,100074,"Consumer loans",3995.595,39960,35964,3996,39960,"WEDNESDAY",10,"Y",1,0.108909090909091,NA,NA,"XAP","Approved",-2715,"Cash through the bank","XAP","","New","Audio/Video","POS","XNA","Regional / Local",270,"Consumer electronics",10,"low_normal","POS household without interest",365243,-2682,-2412,-2412,-2410,0
2237320,100067,"Cash loans",19066.5,450000,450000,NA,450000,"MONDAY",11,"Y",1,NA,NA,NA,"XNA","Refused",-491,"XNA","HC","Unaccompanied","Repeater","XNA","Cash","x-sell","Contact center",-1,"XNA",36,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
1971380,100099,"Cash loans",27531,450000,450000,NA,450000,"WEDNESDAY",13,"Y",1,NA,NA,NA,"Other","Refused",-421,"XNA","HC","","Repeater","XNA","Cash","walk-in","Contact center",-1,"XNA",24,"middle","Cash Street: middle",NA,NA,NA,NA,NA,NA
1334613,100919,"Revolving loans",5625,112500,112500,NA,112500,"FRIDAY",9,"Y",1,NA,NA,NA,"XAP","Approved",-241,"XNA","XAP","Unaccompanied","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-174,-136,365243,365243,365243,0
2709014,100695,"Revolving loans",4500,225000,90000,NA,225000,"MONDAY",10,"Y",1,NA,NA,NA,"XAP","Approved",-203,"XNA","XAP","Spouse, partner","Repeater","XNA","Cards","x-sell","AP+ (Cash loan)",4,"XNA",0,"XNA","Card X-Sell",365243,365243,365243,365243,365243,0
2294962,100931,"Cash loans",NA,0,0,NA,NA,"FRIDAY",11,"Y",1,NA,NA,NA,"XNA","Canceled",-346,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1595150,100232,"Cash loans",54366.795,9e+05,971280,NA,9e+05,"TUESDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-317,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",24,"low_normal","Cash X-Sell: low",365243,-287,403,365243,365243,1
2523529,100788,"Consumer loans",6386.22,126684,141007.5,0,126684,"WEDNESDAY",18,"Y",1,0,NA,NA,"XAP","Approved",-751,"Cash through the bank","XAP","","New","Computers","POS","XNA","Country-wide",2326,"Consumer electronics",24,"low_action","POS household without interest",365243,-718,-28,-118,-110,0
1988379,100327,"Cash loans",NA,0,0,NA,NA,"FRIDAY",11,"Y",1,NA,NA,NA,"XNA","Canceled",-235,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2812455,100674,"Consumer loans",4012.605,23355,21019.5,2335.5,23355,"FRIDAY",9,"Y",1,0.108909090909091,NA,NA,"XAP","Approved",-1799,"Cash through the bank","XAP","","Repeater","Photo / Cinema Equipment","POS","XNA","Country-wide",496,"Consumer electronics",6,"middle","POS other with interest",365243,-1763,-1613,-1613,-1608,0
2173706,100703,"Cash loans",22385.25,225000,225000,NA,225000,"SATURDAY",10,"Y",1,NA,NA,NA,"XNA","Approved",-72,"Cash through the bank","XAP","Family","Repeater","XNA","Cash","x-sell","Credit and cash offices",0,"XNA",12,"middle","Cash X-Sell: middle",365243,-42,288,365243,365243,0
2726526,100506,"Consumer loans",24742.305,265077,265077,0,265077,"TUESDAY",5,"Y",1,0,NA,NA,"XAP","Approved",-613,"Cash through the bank","XAP","","New","Audio/Video","POS","XNA","Stone",92,"Consumer electronics",12,"low_normal","POS household with interest",365243,-579,-249,-249,-244,0
2132164,100729,"Consumer loans",4260.285,29880,14940,14940,29880,"FRIDAY",9,"Y",1,0.544545454545454,NA,NA,"XAP","Approved",-1271,"Cash through the bank","XAP","","Repeater","Mobile","POS","XNA","Country-wide",49,"Connectivity",4,"high","POS mobile without interest",365243,-1221,-1131,-1161,-1149,0
1661993,100457,"Consumer loans",NA,54828,54828,0,54828,"FRIDAY",17,"Y",1,0,NA,NA,"XAP","Refused",-346,"Cash through the bank","SCO","","Repeater","Mobile","XNA","XNA","Country-wide",120,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
1860864,100495,"Consumer loans",11529.99,155817,175869,0,155817,"THURSDAY",8,"Y",1,0,NA,NA,"XAP","Approved",-395,"Cash through the bank","XAP","","New","Consumer Electronics","POS","XNA","Country-wide",1500,"Consumer electronics",18,"low_normal","POS household with interest",365243,-364,146,365243,365243,0
1536891,100386,"Cash loans",18072.81,135000,163732.5,NA,135000,"SUNDAY",9,"Y",1,NA,NA,NA,"XNA","Approved",-740,"XNA","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"high","Cash X-Sell: high",365243,-710,-380,-380,-376,1
2570705,100221,"Cash loans",33512.085,454500,481495.5,NA,454500,"SATURDAY",8,"Y",1,NA,NA,NA,"XNA","Approved",-584,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",18,"low_normal","Cash X-Sell: low",365243,-554,-44,-44,-37,1
1718159,100938,"Cash loans",9044.415,94500,103855.5,0,94500,"THURSDAY",16,"Y",1,0,NA,NA,"XNA","Approved",-2038,"Cash through the bank","XAP","Spouse, partner","Repeater","XNA","Cash","x-sell","Credit and cash offices",0,"XNA",18,"high","Cash X-Sell: high",365243,-2008,-1498,-1768,-1762,1
1380636,100550,"Revolving loans",13500,0,270000,NA,NA,"SATURDAY",11,"Y",1,NA,NA,NA,"XAP","Approved",-837,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-632,-587,365243,365243,365243,0
1366875,100743,"Consumer loans",2533.86,19755,21712.5,0,19755,"WEDNESDAY",18,"Y",1,0,NA,NA,"XAP","Approved",-2584,"Cash through the bank","XAP","Unaccompanied","Repeater","Mobile","POS","XNA","Country-wide",72,"Connectivity",12,"high","POS mobile with interest",365243,-2553,-2223,-2223,-2216,1
2027782,100394,"Cash loans",25972.965,675000,781920,NA,675000,"MONDAY",15,"Y",1,NA,NA,NA,"XNA","Approved",-135,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",48,"low_normal","Cash X-Sell: low",365243,-105,1305,365243,365243,1
2804744,100799,"Consumer loans",3702.015,19530,18445.5,1953,19530,"WEDNESDAY",10,"Y",1,0.10427210556926,NA,NA,"XAP","Approved",-2518,"Cash through the bank","XAP","Unaccompanied","New","Mobile","POS","XNA","Country-wide",36,"Connectivity",6,"high","POS mobile with interest",365243,-2487,-2337,-2337,-2332,1
1857999,100005,"Cash loans",NA,0,0,NA,NA,"FRIDAY",10,"Y",1,NA,NA,NA,"XNA","Canceled",-315,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1004088,100270,"Consumer loans",4312.53,94180.905,94180.905,0,94180.905,"FRIDAY",18,"Y",1,0,NA,NA,"XAP","Approved",-11,"XNA","XAP","","Repeater","Consumer Electronics","POS","XNA","Country-wide",1500,"Consumer electronics",24,"low_action","POS household without interest",365243,365243,712,365243,365243,0
2517225,100307,"Consumer loans",3035.385,17955,19138.5,0,17955,"WEDNESDAY",18,"Y",1,0,NA,NA,"XAP","Approved",-2707,"Cash through the bank","XAP","Other_B","Repeater","Mobile","POS","XNA","Country-wide",56,"Connectivity",8,"high","POS mobile with interest",365243,-2676,-2466,-2526,-2521,1
2825236,100352,"Consumer loans",11993.265,123997.5,158656.5,0,123997.5,"SUNDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-206,"Cash through the bank","XAP","Family","Repeater","Consumer Electronics","POS","XNA","Country-wide",6900,"Consumer electronics",18,"middle","POS household with interest",365243,-176,334,365243,365243,1
2462742,100007,"Consumer loans",3601.53,31005,30663,3105,31005,"SUNDAY",15,"Y",1,0.100142954060865,NA,NA,"XAP","Approved",-1768,"Cash through the bank","XAP","Unaccompanied","Repeater","Audio/Video","POS","XNA","Country-wide",53,"Connectivity",12,"high","POS mobile with interest",365243,-1736,-1406,-1406,-1397,0
2432469,100944,"Cash loans",NA,0,0,NA,NA,"MONDAY",10,"Y",1,NA,NA,NA,"XNA","Canceled",-81,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2633026,100743,"Cash loans",6804,67500,74182.5,NA,67500,"MONDAY",12,"Y",1,NA,NA,NA,"Other","Approved",-801,"Cash through the bank","XAP","Unaccompanied","Refreshed","XNA","Cash","walk-in","AP+ (Cash loan)",100,"XNA",18,"high","Cash Street: high",365243,-771,-261,-261,-256,1
1405219,100542,"Revolving loans",22500,0,450000,NA,NA,"WEDNESDAY",18,"Y",1,NA,NA,NA,"XAP","Approved",-923,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Contact center",-1,"XNA",0,"XNA","Card X-Sell",-809,-772,365243,365243,365243,0
2740614,100090,"Cash loans",NA,0,0,NA,NA,"THURSDAY",13,"Y",1,NA,NA,NA,"XNA","Canceled",-232,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1146708,100508,"Consumer loans",NA,260955,260955,0,260955,"MONDAY",17,"Y",1,0,NA,NA,"XAP","Refused",-2116,"Cash through the bank","VERIF","Spouse, partner","New","Audio/Video","XNA","XNA","Regional / Local",3304,"Consumer electronics",NA,"XNA","POS household with interest",NA,NA,NA,NA,NA,NA
1842660,100561,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",8,"Y",1,NA,NA,NA,"XNA","Refused",-387,"XNA","HC","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1459831,100169,"Consumer loans",20088.81,205344,222961.5,0,205344,"MONDAY",15,"Y",1,0,NA,NA,"XAP","Approved",-519,"Cash through the bank","XAP","Unaccompanied","Repeater","Consumer Electronics","POS","XNA","Country-wide",800,"Consumer electronics",12,"low_action","POS household without interest",365243,-489,-159,-189,-184,1
1401480,100078,"Cash loans",NA,0,0,NA,NA,"MONDAY",8,"Y",1,NA,NA,NA,"XNA","Canceled",-22,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2523235,100238,"Consumer loans",12836.025,60376.5,48303,12073.5,60376.5,"WEDNESDAY",18,"Y",1,0.217785712833786,NA,NA,"XAP","Approved",-102,"Cash through the bank","XAP","","Repeater","Homewares","POS","XNA","Stone",60,"Construction",4,"low_normal","POS industry with interest",365243,-71,19,365243,365243,0
1335915,100165,"Cash loans",33490.485,450000,481185,NA,450000,"FRIDAY",13,"Y",1,NA,NA,NA,"XNA","Approved",-396,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",0,"XNA",18,"low_normal","Cash X-Sell: low",365243,-366,144,365243,365243,1
2642064,100198,"Consumer loans",7194.465,59845.5,58302,5985,59845.5,"SUNDAY",10,"Y",1,0.101392335789648,NA,NA,"XAP","Approved",-1947,"Cash through the bank","XAP","Spouse, partner","Repeater","Consumer Electronics","POS","XNA","Stone",284,"Consumer electronics",10,"middle","POS household with interest",365243,-1914,-1644,-1704,-1702,0
2727868,100991,"Revolving loans",27000,0,540000,NA,NA,"SATURDAY",10,"Y",1,NA,NA,NA,"XAP","Approved",-607,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",365243,365243,365243,365243,365243,0
1634165,100948,"Cash loans",NA,0,0,NA,NA,"SUNDAY",12,"Y",1,NA,NA,NA,"XNA","Refused",-285,"XNA","HC","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1294812,100020,"Consumer loans",8779.77,45900,48325.5,0,45900,"MONDAY",11,"Y",1,0,NA,NA,"XAP","Approved",-472,"XNA","XAP","","New","Consumer Electronics","POS","XNA","Stone",50,"Consumer electronics",6,"middle","POS household with interest",365243,-441,-291,-291,-284,0
1572414,100600,"Consumer loans",4088.475,15435,14350.5,1543.5,15435,"WEDNESDAY",8,"Y",1,0.105763924637084,NA,NA,"XAP","Approved",-2815,"XNA","XAP","Spouse, partner","New","Computers","POS","XNA","Stone",30,"Consumer electronics",4,"low_normal","POS household with interest",365243,-2784,-2694,-2694,-2580,1
1074940,100347,"Revolving loans",6750,0,135000,NA,NA,"THURSDAY",9,"Y",1,NA,NA,NA,"XAP","Approved",-2452,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Country-wide",2000,"Consumer electronics",0,"XNA","Card Street",-2450,-2396,365243,-2153,365243,0
2397776,100253,"Consumer loans",7676.145,59800.5,40063.5,19737,59800.5,"THURSDAY",17,"Y",1,0.359451631219258,NA,NA,"XAP","Approved",-2756,"XNA","XAP","Unaccompanied","Repeater","Mobile","POS","XNA","Country-wide",12,"Connectivity",6,"middle","POS mobile with interest",365243,-2719,-2569,-2569,-2564,0
2030388,100315,"Consumer loans",8788.095,47250,49743,0,47250,"MONDAY",11,"Y",1,0,NA,NA,"XAP","Approved",-458,"XNA","XAP","","Repeater","Clothing and Accessories","POS","XNA","Stone",54,"Clothing",6,"low_normal","POS industry with interest",365243,-427,-277,-277,-270,0
1681382,100463,"Consumer loans",9747.36,80356.5,87426,0,80356.5,"FRIDAY",17,"Y",1,0,NA,NA,"XAP","Approved",-1029,"Cash through the bank","XAP","Children","Repeater","Audio/Video","POS","XNA","Regional / Local",121,"Consumer electronics",10,"low_normal","POS household with interest",NA,NA,NA,NA,NA,NA
2522673,100547,"Cash loans",30643.2,630000,630000,NA,630000,"SATURDAY",15,"Y",1,NA,NA,NA,"Urgent needs","Approved",-569,"Cash through the bank","XAP","","Repeater","XNA","Cash","walk-in","AP+ (Cash loan)",2,"XNA",48,"middle","Cash Street: middle",365243,-539,871,-449,-442,0
2223170,100551,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",16,"Y",1,NA,NA,NA,"XNA","Canceled",-435,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1096691,100781,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",15,"Y",1,NA,NA,NA,"XNA","Canceled",-366,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",0,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1736208,100181,"Revolving loans",11250,0,225000,NA,0,"SUNDAY",12,"Y",1,NA,NA,NA,"XAP","Refused",-1276,"XNA","LIMIT","","Repeater","XNA","Cards","walk-in","AP+ (Cash loan)",-1,"XNA",0,"XNA","Card Street",NA,NA,NA,NA,NA,NA
1071430,100912,"Consumer loans",5091.57,41404.5,44820,0,41404.5,"TUESDAY",15,"Y",1,0,NA,NA,"XAP","Approved",-1915,"Cash through the bank","XAP","Unaccompanied","Repeater","Consumer Electronics","POS","XNA","Country-wide",1073,"Consumer electronics",10,"low_normal","POS household without interest",365243,-1884,-1614,-1674,-1665,0
2563399,100259,"Cash loans",19538.19,405000,461133,NA,405000,"WEDNESDAY",9,"Y",1,NA,NA,NA,"XNA","Approved",-919,"Cash through the bank","XAP","Unaccompanied","Refreshed","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"low_normal","Cash X-Sell: low",365243,-889,161,365243,365243,1
1051842,100406,"Consumer loans",12788.505,95472,103873.5,0,95472,"WEDNESDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-968,"Cash through the bank","XAP","Unaccompanied","Repeater","Computers","POS","XNA","Country-wide",960,"Consumer electronics",10,"middle","POS household with interest",365243,-933,-663,-723,-719,0
1632376,100603,"Consumer loans",5704.74,52911,47619,5292,52911,"SUNDAY",13,"Y",1,0.108927616013855,NA,NA,"XAP","Refused",-2327,"Cash through the bank","SCO","Unaccompanied","Repeater","Consumer Electronics","POS","XNA","Stone",181,"Consumer electronics",10,"middle","POS household with interest",NA,NA,NA,NA,NA,NA
